squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
52680,10,0,1,79,10177,6,4,1991,0,1,5687,2005,5675,0,49,5274696.1
62711,60,0,0,29,42211,8,10,2007,0,1,4484,5437,7613,0,99,6272944.7
19268,12,1,0,77,38471,3,5,2010,1,0,1133,5202,326,1,85,1938014
36119,39,1,0,46,16503,7,4,2019,0,1,3958,3737,4974,1,82,3620813.9
28394,53,0,0,7,81916,8,8,2003,0,1,63,8840,5883,0,52,2840816.3
20392,33,1,0,84,53104,10,5,2007,0,1,1256,7011,3511,1,71,2046763.7
7259,25,1,1,39,860,1,4,2014,0,0,6482,2430,1997,0,93,735079.4
28183,81,0,0,52,44087,5,2,1993,1,1,2798,5783,8529,1,30,2821593.3
92188,14,0,1,95,5286,10,2,1996,1,1,61,7526,833,0,92,9227140.6
29815,28,0,0,77,46462,9,7,1995,0,1,3530,2821,121,0,28,2989048.5
50219,96,1,0,54,23667,9,6,2003,0,1,8051,8796,131,1,32,5025975.3
1722,56,0,1,84,27948,8,8,2002,1,0,6240,8680,5170,1,19,182838.2
70399,14,0,1,85,82950,6,5,2013,0,1,8009,9856,414,0,15,7048784.3
28790,52,1,0,15,13856,7,6,2021,1,1,1238,5370,3595,0,44,2883447.1
92962,7,1,1,37,32437,5,1,2000,1,0,6581,1046,3307,0,32,9304587
34245,2,1,0,85,50891,4,4,2010,1,1,251,3567,5904,1,1,3430728
54677,64,1,1,94,77132,2,10,1996,1,0,1236,3643,6090,1,42,5477618.6
74227,84,1,0,5,98736,7,7,2000,1,0,4609,7857,332,0,62,7427853
94939,46,1,1,48,55155,9,10,2009,1,0,9164,9600,2102,1,13,9503765.9
48884,58,1,0,32,15276,1,7,2010,1,0,311,1098,4196,0,33,4895277
10638,39,0,0,33,64229,5,4,2016,0,1,3142,3829,9729,1,31,1066200.6
90315,61,1,1,91,21653,7,7,1994,1,1,5604,3492,3316,1,9,9044477.4
17633,28,0,0,83,83228,6,2,2013,1,0,1644,8999,3769,1,68,1767487.3
63242,45,0,1,18,63066,4,10,2017,0,1,6932,5206,5254,1,64,6327623.7
79344,46,1,1,42,19012,2,3,1991,1,0,8088,4938,6774,1,51,7945562.1
72093,48,0,1,92,83520,8,1,2005,1,0,4805,7,4256,0,56,7223902.5
13378,59,1,0,9,2735,1,1,2001,1,1,8171,5848,1499,0,81,1342476.1
47019,35,0,1,9,60947,8,4,2020,0,0,2005,1643,8704,1,67,4706162
34666,75,1,1,14,28826,5,2,2002,1,1,9405,9154,6934,1,43,3477313.2
93509,28,1,1,62,48468,6,2,1992,1,1,72,9223,7420,1,74,9361261.2
13583,42,1,0,32,42009,7,2,2015,1,1,4519,3442,9223,0,71,1364589.5
19649,11,0,1,83,87255,4,4,1999,1,0,595,6282,7132,1,30,1970018.9
141,16,0,1,58,42248,5,4,1997,1,0,3411,8985,1840,0,87,22670.7
22821,64,1,1,14,66304,9,8,1993,1,1,2060,103,1756,1,91,2289134.3
533,76,1,1,55,94923,6,8,2021,1,1,654,3585,2646,0,48,65465.1
67020,71,1,1,38,64361,4,7,2015,0,0,3647,997,3868,0,15,6711051.5
49094,30,1,0,49,90656,9,2,2021,0,1,4934,3570,2192,1,23,4916616.1
25269,88,0,0,92,86720,6,7,2019,1,1,3464,5175,9897,1,27,2530193.9
71989,41,0,0,77,50519,2,3,2003,0,0,7290,4027,6225,1,6,7204744.3
73180,1,1,1,54,38386,9,7,2011,0,0,3340,452,1685,1,77,7325717.1
18926,58,1,1,84,32618,6,4,1998,1,0,5353,4021,3461,1,18,1908217.8
6492,76,0,0,88,81044,10,3,2018,1,0,2655,6299,5905,0,72,652565.8
98045,4,1,1,8,78526,4,5,2002,0,0,9321,2416,4442,1,58,9814193.2
51589,83,0,1,43,55528,6,10,1998,1,0,7867,7522,6026,1,95,5167451.8
24390,75,1,0,44,70527,10,9,1992,0,0,7295,6840,5220,0,15,2446317.2
75890,10,0,1,59,33129,9,5,2001,0,1,270,3676,2991,0,24,7597786.1
29220,9,0,1,59,33789,7,6,1994,1,0,391,8842,3408,0,42,2929116.4
72433,57,1,1,18,69864,7,7,2001,0,0,6995,8567,1304,1,23,7250644.1
57467,98,0,0,64,24393,7,3,1993,0,0,661,9428,335,1,40,5749361.3
81482,76,1,0,9,56103,1,7,1997,0,0,2265,3606,5503,0,4,8153070.7
61346,69,0,1,52,63238,7,10,2009,0,1,7427,5864,9876,1,63,6141452.9
80915,23,1,1,67,46095,9,6,1992,1,1,5351,1864,5772,0,94,8104297.2
65479,74,0,1,35,99953,10,5,2000,0,1,9347,1817,2990,0,39,6552454
48302,22,1,0,13,82376,2,9,2017,0,0,9855,6297,3133,1,86,4833604.7
76690,21,1,1,99,91395,1,1,1990,1,1,611,2112,7246,1,41,7682267
14447,39,0,1,23,93847,6,8,2002,0,0,5371,9535,6755,0,91,1448447.2
24213,31,1,1,93,51767,1,7,1994,1,0,1561,1228,8105,0,49,2431969.4
1843,30,1,1,3,3,4,7,2007,1,1,1313,9063,1675,0,98,189919.7
78183,65,1,1,86,3648,7,9,2007,0,1,8682,588,641,1,87,7829898.7
99323,35,0,1,28,69665,6,7,2018,0,0,6346,6556,6297,1,75,9939399.8
67491,21,0,0,57,5308,6,7,2007,1,0,1253,1592,1526,1,61,6750826.7
2588,82,1,0,69,25395,1,5,2016,0,0,7247,9670,9940,0,32,267798.6
76635,6,1,1,1,73981,2,5,1999,0,0,981,5857,315,1,61,7669791.9
45070,100,0,0,92,21335,9,9,1997,1,0,1333,989,2068,1,20,4510977.7
62381,58,1,0,44,22862,1,4,2003,1,0,1809,2821,6669,1,99,6243323.3
98543,2,1,0,44,88249,1,3,1992,0,1,2955,6151,8576,0,3,9860222.2
13972,39,0,0,8,91674,2,2,2009,0,0,1477,3153,5607,1,85,1397748.9
71567,70,0,1,94,64245,10,8,1992,0,0,5968,1718,8738,0,14,7166917.2
36804,99,0,0,12,76338,2,8,1996,0,0,6951,6584,3889,1,24,3681839.6
21297,71,1,1,14,75154,2,3,1995,1,1,8198,4951,9076,0,78,2136801.5
9950,1,1,0,69,79019,5,10,2012,0,1,3156,6914,6800,0,53,1000736.2
3661,50,1,1,24,1138,3,8,2007,1,0,6186,862,6952,0,76,372556.7
88102,51,1,0,70,42082,8,3,2016,1,0,7245,6073,7062,1,14,8821018.6
72596,91,0,0,90,32957,7,6,2015,1,0,9595,1266,2903,1,16,7262781.5
70763,4,1,0,38,18220,10,4,2015,1,0,7098,5958,1658,0,8,7082373.5
12002,58,0,0,41,2764,8,8,1995,1,0,1718,3877,5066,1,23,1203664.5
26146,34,0,1,98,431,7,9,2011,1,1,2060,7566,599,1,7,2627462.1
13716,62,0,1,98,61202,6,8,1990,0,1,5967,1070,3940,0,29,1382883
23281,32,1,1,52,87667,9,10,2020,1,1,3681,3220,6704,1,26,2339782
3824,45,1,1,9,11597,5,6,2019,0,1,3191,6677,9976,0,93,386574.9
56086,3,1,0,46,52007,6,2,2021,0,1,2853,1194,5507,0,17,5615576.1
19014,67,1,0,89,82387,8,2,1999,0,0,3330,8941,638,0,88,1912984.9
80808,59,1,0,1,18733,7,5,2004,0,0,3879,8229,2468,0,50,8085990.4
83602,5,0,1,2,48528,9,7,1991,1,0,8993,8003,6696,1,67,8365162.1
99767,27,0,1,79,46530,2,8,2018,1,0,520,7948,1575,1,67,9985836.8
60675,32,1,0,51,97066,9,7,2002,1,0,5953,6958,8749,0,16,6075733.2
20210,2,1,0,78,77066,1,8,2007,1,0,2811,9309,2416,0,97,2029228.7
28694,82,0,0,20,44298,2,3,1991,1,1,3206,2352,8976,1,95,2870499.1
45521,53,0,0,32,26627,9,9,1991,1,1,8643,2999,7506,0,75,4554205.1
55727,46,0,0,77,94339,5,5,2016,0,0,5811,42,6649,0,100,5574845.6
17307,20,1,0,66,81794,5,8,2006,1,1,2317,5409,7002,0,99,1740869.6
86474,98,0,0,33,50147,1,6,2004,0,0,1928,4232,4931,0,98,8649993.4
6012,53,1,0,38,96011,8,7,2013,1,0,392,2928,7139,0,93,607323.3
6617,51,0,0,38,26766,10,4,2010,1,1,7115,5340,2936,0,100,663333
34061,43,0,0,90,26346,3,1,1993,0,0,1616,6765,5348,1,33,3407529.3
12881,12,1,0,68,85503,10,5,2006,0,1,8654,5066,4376,1,29,1293712.6
48458,82,1,0,72,98206,3,6,2002,1,1,5447,7360,3829,0,11,4851198.2
89618,49,1,0,36,30029,1,6,2006,0,1,4321,9355,9564,1,42,8969519.6
10369,30,1,0,68,51049,8,10,1999,0,0,9629,7874,9109,0,66,1044857.9
21865,24,0,1,79,50297,10,5,1993,0,0,2324,4385,3292,1,68,2191960.3
30817,48,0,0,63,26230,9,3,2013,0,0,2444,9730,3377,1,99,3086005.3
8808,85,1,0,37,93756,5,10,1998,1,1,9287,4979,3585,0,36,888730.8
16006,69,1,1,26,6423,7,10,1990,1,0,3565,742,9538,1,80,1610901
70517,37,0,0,1,67679,5,6,2002,0,1,9373,6035,6137,1,65,7052408.2
55592,68,0,1,10,80811,7,6,2021,0,0,7719,4694,8447,1,72,5564877.1
10978,17,0,1,55,25000,2,9,2015,0,1,9798,2127,5392,1,28,1103882.5
94388,7,1,0,81,41690,8,8,1996,1,0,7739,1176,3881,0,95,9446167.6
18041,90,1,0,99,90750,6,8,2006,1,0,1064,653,9077,1,69,1817658.6
18220,91,0,1,97,50508,8,4,2013,1,0,2604,5842,6646,1,50,1833031.3
39342,7,1,1,84,88712,5,7,1994,0,1,1003,2398,5727,1,96,3946165.4
66570,59,0,0,2,85412,7,10,2008,1,1,2628,7837,9368,1,84,6657976.8
34592,100,0,1,33,63748,1,7,1994,1,0,7356,2228,7372,1,18,3465076.4
38700,25,1,1,26,101,4,7,1996,0,1,5100,5564,9660,1,0,3880396.6
32060,25,0,1,97,43201,8,9,2017,0,1,9618,9072,7886,0,42,3211741.7
8305,86,0,0,83,36778,9,9,2001,0,1,1648,3165,1610,0,88,838488.1
40080,50,0,0,82,11062,8,8,2018,0,0,5973,2871,2588,0,98,4011225.8
89335,66,1,1,54,25219,7,2,2004,0,1,9808,4039,6118,0,40,8938823.4
78546,92,0,1,84,52906,10,6,1991,0,1,978,3244,445,1,26,7864949.1
50066,63,0,1,67,81340,8,5,1998,0,1,8716,6542,5931,0,48,5015729.8
37008,61,1,1,75,13250,6,3,2013,1,0,309,5249,508,0,75,3708694.3
32876,98,1,1,32,48832,7,9,2008,1,1,3289,8595,1630,0,18,3299047.8
98266,14,1,1,42,27552,8,10,1990,1,1,6293,8164,9404,0,90,9838529
53665,66,1,1,81,16527,10,3,2002,1,0,1788,6553,8818,1,82,5379979.2
33469,98,1,1,91,29874,7,7,2016,0,0,6871,4561,3865,0,56,3362757.6
42578,49,1,1,23,3339,7,8,2013,1,0,6690,3789,6156,1,50,4264812.3
64329,25,1,0,44,54901,4,5,2019,0,1,7313,2455,3602,1,38,6436473.9
29512,96,0,1,26,49748,2,8,2012,1,1,6556,9398,5503,0,0,2955396.2
241,78,0,1,50,86182,7,6,2013,0,1,4070,7336,8327,0,96,29643.3
32709,47,1,1,80,86465,1,3,2006,0,1,2548,2351,8963,0,18,3284181.6
29271,70,0,1,98,33402,10,3,2021,1,1,3470,5717,8169,0,12,2938810.1
15542,19,0,0,27,48610,8,7,1996,0,0,563,6368,9600,0,84,1556824.6
94951,52,0,1,80,45083,8,4,2014,1,1,4121,3981,655,1,7,9498811.4
12296,54,1,0,45,44308,9,10,2008,1,1,1449,8183,7536,1,81,1233872.8
42390,17,0,0,96,16776,5,1,2001,0,0,7796,7032,2118,1,17,4245306.1
2157,22,0,0,93,68218,5,4,2021,0,0,5209,2362,1184,0,20,222104.1
70576,66,1,0,7,75420,4,7,2013,0,0,6411,6596,969,1,90,7061024.3
22232,24,0,1,52,20211,5,9,2005,1,1,135,1819,4075,1,71,2230267.5
31368,78,1,0,86,96715,4,5,2007,1,1,6510,4644,1997,1,66,3142605.7
2713,76,0,0,19,66674,8,5,2000,1,1,3827,3127,1446,1,90,273858
40939,60,1,0,6,67333,4,7,2017,0,1,9386,4038,5476,0,10,4097363.7
84892,59,0,0,46,1488,6,10,2007,0,1,271,6059,9983,1,56,8492982.7
43332,60,0,1,24,16226,5,5,2002,0,1,9557,9617,9025,0,1,4336691.2
39445,100,0,0,66,31733,10,5,1990,1,1,1391,4942,4045,0,10,3947777
82032,78,1,0,64,11922,9,10,2004,0,0,6972,9105,4155,1,91,8209534.4
813,45,0,1,15,52891,7,2,1998,1,0,4226,1272,9771,0,38,84647.8
43432,44,0,1,34,780,1,4,2010,1,0,2077,3329,6131,0,22,4347238
80988,34,0,1,57,56385,6,10,2015,0,1,8135,7450,2033,1,84,8104253.5
99444,68,1,0,60,93693,2,4,2021,1,0,5643,4783,3419,0,77,9947284.1
37618,57,0,0,45,59333,2,3,2008,0,1,3892,7379,7445,1,13,3766350.8
63973,18,1,0,78,40739,1,10,2002,0,1,6770,339,5278,1,90,6405935.2
99107,54,0,1,65,88495,3,4,2018,0,1,5522,7622,6109,1,4,9916550.8
71519,12,0,1,80,24484,1,8,2012,0,0,9982,6232,593,1,88,7156303.2
91841,77,0,0,14,19103,5,2,2011,0,1,8782,3254,6746,0,40,9185367.1
28467,98,1,1,70,90596,7,6,2019,0,0,4314,9569,7954,1,82,2855561.9
77075,52,1,0,11,13884,10,10,2002,1,1,1768,9928,7992,0,63,7713855.2
91776,26,0,0,72,92099,10,1,2001,1,1,1303,4952,7026,1,61,9184100.1
69948,45,1,1,59,38826,10,3,2017,0,0,5632,6000,6497,0,80,7006951.7
68593,3,1,1,65,78866,3,3,2021,0,1,5603,9225,9670,1,48,6867934.1
56774,50,1,0,23,45524,7,4,1995,1,0,5989,186,7629,0,76,5682955.5
84577,63,0,1,64,43522,6,7,1991,1,0,9411,4095,8126,0,86,8467175.1
78835,77,0,0,84,40276,3,6,2002,1,1,1071,6437,4904,0,6,7887862.2
59073,82,0,1,38,50312,1,5,2003,1,0,8036,9658,5369,1,3,5909662.3
6704,83,1,1,59,94479,8,10,2012,1,1,7171,3023,7729,1,32,682123.2
20968,48,1,0,6,39273,3,6,1992,1,0,3747,1117,7843,1,10,2100783.2
64244,20,1,0,82,89404,6,9,2021,1,1,5461,798,1537,0,53,6435074.1
54133,1,0,1,89,49508,2,3,1993,1,0,2192,4801,7519,0,43,5426671.3
90842,60,1,1,25,25975,3,6,1995,0,0,3501,8720,4020,0,70,9092168.5
51780,83,0,0,88,3391,3,8,2021,0,0,540,4699,3818,0,78,5184160.1
38722,91,1,0,22,20239,5,5,2008,1,0,4316,6127,5360,0,98,3876450.8
51127,85,1,0,66,53060,2,2,1996,0,0,391,4578,919,0,4,5119947.6
31802,100,0,0,80,6094,7,3,1990,0,1,3049,6665,4294,1,16,3184469
26770,8,1,1,69,79970,10,8,2016,1,0,6924,6367,1973,1,41,2687139.6
63839,58,1,1,2,92707,4,6,2019,0,1,6200,882,8227,0,0,6389327.9
56181,76,0,1,98,27961,4,4,1996,0,0,4581,8060,6347,0,9,5630006.6
91757,82,0,0,78,92525,8,4,2012,1,1,5258,1106,3987,0,9,9182239.2
54200,51,0,0,43,34559,2,5,2010,1,1,9853,858,2463,0,60,5423195
29788,61,0,0,68,65901,2,3,2011,1,1,6551,5740,3508,0,39,2983377.1
29180,7,1,0,1,71840,5,8,1999,0,0,3218,2990,5032,1,27,2923248.9
30630,62,0,1,65,24522,1,5,1996,0,0,2190,295,6603,1,13,3072463.6
81114,23,0,1,89,34182,6,2,2007,1,0,1629,8207,2841,0,68,8118084.7
96016,48,0,1,35,76744,6,4,1998,0,1,269,1613,6905,1,21,9605401.8
8977,53,0,1,62,91218,1,3,2014,0,0,5865,7112,6249,1,79,905963.4
92508,60,0,0,88,67387,6,7,2006,1,1,1551,4343,4947,1,54,9257332.6
38804,18,1,0,45,39560,4,2,2000,0,0,5441,2726,9919,0,80,3885083
34830,92,1,0,85,74921,3,4,2003,1,0,3930,3923,6274,1,74,3488181.3
48540,42,0,0,27,98742,4,5,2016,1,1,5751,8410,6227,1,11,4856286.6
25680,51,1,0,11,39163,9,8,2009,0,1,8681,5729,4774,1,79,2573981.9
73224,66,0,0,74,2142,2,3,2021,1,1,7771,4695,3288,0,37,7330502.1
29589,45,1,1,76,83674,3,1,2006,1,0,3703,2398,4496,0,25,2973362.6
96469,21,1,0,13,7761,2,9,1994,0,0,7532,2509,2393,0,64,9651382.4
35039,19,0,1,22,4336,6,2,1994,0,1,2052,9163,7484,1,17,3511457.4
99592,47,1,0,61,41554,7,5,1997,1,1,9635,3509,8822,1,99,9963329.7
70433,41,1,0,1,59694,5,8,2018,0,0,3499,6731,856,0,84,7045037.8
73644,18,0,0,7,87197,9,4,1998,0,0,4485,5615,8778,0,23,7365392.8
77211,47,0,1,84,2192,7,9,2006,0,1,5620,7860,9786,1,47,7725844.6
36429,8,0,1,29,15705,5,7,2019,1,0,9275,4841,8016,0,41,3651244.9
90334,44,1,0,6,81833,10,1,1990,1,1,2390,828,5611,1,47,9037622
51993,59,1,1,33,34373,6,10,2013,0,1,7531,6585,3166,0,77,5208507.3
44476,27,0,1,13,14585,9,10,2013,0,0,9906,3023,8045,0,73,4450503.3
31661,52,0,0,18,95986,8,5,2020,1,1,7968,5941,2110,1,42,3168722
68275,93,0,1,54,82905,4,6,2020,1,0,3586,6606,4807,1,85,6833270
85429,60,1,1,57,75588,7,6,2016,1,1,1421,6473,1367,0,58,8553293.6
90162,71,1,1,27,52536,3,4,1992,1,0,2569,2826,1984,1,0,9023922.2
81619,82,1,1,70,53446,10,5,2014,0,1,1562,6165,8022,0,65,8173020.4
65324,7,0,1,8,53047,9,6,2009,0,0,9016,2528,5074,0,39,6538401.9
4368,85,0,1,29,46782,9,8,2021,1,0,4055,1482,6698,1,51,443641.1
24525,35,0,1,73,78932,4,8,2009,0,0,154,530,4143,0,16,2461959.9
20949,5,1,1,22,26964,4,8,2013,0,0,3137,6117,6287,0,41,2102983.3
23609,14,0,0,68,24913,7,8,2017,1,1,6808,1942,5718,0,98,2364571.7
68084,35,0,0,8,40586,7,3,2009,0,1,9896,7245,2538,0,68,6809686.9
73406,72,1,0,75,77874,4,6,2007,0,1,6128,116,5631,0,48,7351988.7
50638,65,1,0,54,62598,7,5,2016,0,0,4071,2714,7281,1,64,5068736.6
5457,32,0,0,12,5443,1,6,1992,1,1,4286,3897,4027,1,66,547357.2
73337,30,0,1,5,90306,3,3,2005,0,0,9487,5697,9854,0,1,7337758.5
95339,87,0,0,15,70589,9,4,2003,1,0,4878,4810,628,1,58,9535650.3
63237,8,1,0,49,23635,3,9,2009,1,1,6344,7812,8776,0,62,6330589.9
30831,27,0,0,13,37790,8,10,1998,1,1,173,6677,1013,1,39,3084723.8
57897,21,1,0,96,98705,4,3,1993,0,0,3678,5344,581,0,22,5801637.3
87418,73,0,0,7,26313,8,1,1995,1,1,8759,196,9933,1,26,8743030.5
20640,17,0,0,91,21471,2,9,2015,0,0,5011,9512,3397,1,59,2073310.5
35634,77,0,1,50,21065,7,4,1998,1,1,8120,9651,6036,0,48,3568972.8
87156,49,1,0,44,94383,9,2,2019,0,1,5224,968,1899,0,14,8722474.9
80556,1,0,1,54,3902,5,6,1991,0,0,9757,6059,5370,1,7,8062244.1
70942,36,1,1,28,34429,5,9,2019,0,1,7964,2118,4250,0,83,7102693.9
38688,76,1,0,80,73628,4,7,2012,1,1,5616,6072,4489,0,65,3877141.2
83937,30,0,0,85,50195,5,8,2012,0,0,7175,6014,4402,0,65,8396191.2
92655,54,0,0,77,12209,7,4,1996,0,0,4932,4411,9711,1,4,9267281.6
35110,28,1,1,84,7687,6,8,1995,1,1,9928,699,2891,0,85,3526172.5
61208,51,1,0,39,86241,2,6,2021,0,1,4494,71,7204,1,3,6126371.1
47781,49,0,0,37,16377,6,8,1993,1,1,6426,3436,8108,1,24,4779776.3
23737,25,1,1,11,58841,3,6,2003,0,0,4514,5604,3892,0,83,2380599.3
83460,34,0,0,69,23734,4,5,2017,0,1,3231,1741,623,1,65,8347291.7
55736,64,1,1,47,59881,10,5,2017,1,1,5234,5172,9516,0,33,5582770.7
15429,27,1,1,46,73305,7,5,1991,0,0,1436,7852,4139,0,50,1550188.1
74290,38,1,0,8,52850,5,6,2006,0,0,6893,6800,7999,0,97,7433059.6
85256,68,0,0,45,56640,4,1,2019,0,0,2638,7455,9895,1,98,8530096.9
9380,11,1,0,97,52987,10,4,2013,0,0,691,8302,7006,0,68,945451.3
13414,59,1,1,16,81829,4,6,2014,1,1,6223,571,4408,0,49,1350225.4
91716,7,1,1,97,69278,8,5,2006,1,0,9715,8665,7009,1,32,9184104.6
95828,54,1,0,62,76615,6,10,1994,1,1,1745,5190,330,1,35,9589468.4
98478,7,0,1,19,44583,5,7,2007,1,0,3514,3090,2177,0,82,9852730.7
70874,99,1,1,51,11943,8,7,2011,0,0,6049,3511,5253,0,94,7097321.1
78217,78,0,0,73,34686,3,1,2003,0,0,7391,1085,424,0,95,7828401.3
81101,65,0,1,87,46040,4,4,2017,0,1,5698,1807,913,1,3,8118370.7
46883,49,0,0,53,80204,8,2,2009,1,1,9286,4266,8703,1,84,4691844.9
69319,38,0,0,89,39675,1,1,2019,0,0,1787,1635,9484,0,21,6936067.9
95288,45,1,1,80,81916,6,1,2010,1,1,3179,1201,9961,1,69,9543817
50589,75,0,0,52,82206,10,3,2008,1,1,3824,8806,4958,0,60,5061508.8
65155,69,1,0,46,26367,1,4,1994,0,1,4546,1801,1724,0,80,6521547.4
6049,99,0,0,37,21569,7,7,2000,0,1,3872,4019,3566,0,51,608869
25386,30,1,0,35,96357,3,10,2001,0,0,5449,3239,1508,1,33,2543209.1
1270,53,0,0,66,78847,7,8,1991,1,1,6093,4476,6694,0,41,131117.1
88561,37,1,0,49,11254,6,4,1994,1,0,4582,9155,7935,1,69,8860454.4
71676,13,1,1,49,34,5,7,2009,1,0,1318,544,6678,1,99,7178514.9
82016,15,0,0,93,96050,5,4,2014,0,1,839,3501,655,0,77,8211272.4
21698,75,1,1,59,79997,1,1,2001,0,1,518,7075,6019,0,64,2179801.1
476,14,0,1,52,24467,4,4,2019,1,1,6630,6204,1939,1,1,57103.9
16114,98,1,1,25,32522,7,2,2020,1,1,3474,1546,4424,1,27,1620468
55707,7,0,0,33,55496,5,7,2014,0,1,9279,1236,9173,1,88,5573001.4
53633,48,1,0,43,58011,5,3,2010,1,0,6352,4931,3123,0,89,5370339
29578,2,0,0,5,71220,4,4,2003,1,1,9253,949,1781,0,8,2959100.3
51757,95,0,1,23,1745,5,6,2009,0,1,9496,8665,7819,1,53,5178222.9
80386,41,1,1,4,46734,5,10,1994,1,1,9196,7861,1073,0,22,8045146.4
60136,32,0,1,54,20364,5,3,1995,0,0,8341,4965,420,1,40,6020434.5
15850,99,0,1,96,87877,1,3,2010,0,0,5326,8976,5834,0,57,1596900
29362,2,0,1,44,7356,1,1,2000,1,1,1979,5794,7327,1,91,2940727
60366,51,0,1,26,88209,3,9,2005,0,1,8647,6470,1095,0,83,6042370.5
9167,32,1,0,69,85421,4,3,1994,1,1,6444,8319,3168,1,89,923577.4
18586,93,0,1,16,30288,6,5,1997,1,0,7588,3667,4005,1,42,1862622.7
69443,27,0,1,30,60701,2,7,1993,0,0,7624,1278,4972,1,69,6947198.3
21015,37,1,0,97,43938,5,6,1993,0,0,2865,4679,6931,0,49,2107213.3
79337,83,0,0,70,55727,5,9,2016,1,0,9559,9783,3327,1,15,7940161.6
84947,54,0,0,68,53510,5,7,2014,1,1,1588,6315,3733,1,100,8498951.4
99665,16,1,1,52,17077,1,9,1990,1,1,136,5779,2013,1,65,9976093
25493,31,0,0,97,43440,2,4,2017,1,1,6999,2669,6741,1,26,2555724.7
50580,57,1,1,76,7583,4,4,2008,1,0,1593,7912,5762,1,78,5072667.8
71040,40,0,1,49,27973,4,3,2015,0,1,6467,6178,3219,0,74,7110801.5
63320,3,1,1,3,13015,9,2,1993,1,1,4182,5340,3806,0,90,6338701.3
50465,68,0,1,62,56602,7,6,1994,0,1,3513,3635,1703,1,64,5051447.4
65919,40,1,0,82,30941,9,4,2013,0,1,8500,2426,2995,1,90,6596228.3
76489,43,0,1,27,44513,9,7,1992,1,0,2458,5949,8978,1,51,7655928.2
50093,89,0,1,5,46453,8,1,2009,1,1,6873,7662,9294,0,49,5013597.9
50118,80,1,0,76,39767,3,1,1998,0,1,7483,8194,7598,0,56,5016630.8
25309,28,1,0,53,64682,4,6,2012,1,0,923,821,7834,0,70,2535294.2
98191,17,1,0,77,90287,8,5,2020,1,1,6782,4950,6755,0,43,9828436
1607,10,1,0,46,50693,3,6,2004,0,0,8175,3264,1110,1,17,167249.4
4410,37,1,0,37,84761,5,5,2004,0,0,9410,5772,3072,1,48,444238.4
2374,41,1,1,85,46686,7,3,2018,1,1,6959,1546,3955,1,50,249562.8
94990,23,0,1,47,26015,5,2,2018,0,0,2531,8669,8694,0,30,9504433.8
18281,9,1,0,76,89508,4,3,2016,0,1,9815,140,1581,0,79,1840231.6
64879,80,0,1,12,40356,9,4,2021,0,1,5685,6810,4882,1,32,6491104.1
54812,88,0,0,27,48822,2,7,1990,0,0,8509,8693,2297,0,80,5482093
605,29,1,1,66,47766,10,2,2005,0,0,2938,7209,4361,0,64,71250.5
27253,19,1,0,81,17039,5,5,2010,0,0,9476,7523,8406,1,17,2736783
17357,42,0,0,20,39233,6,5,1998,1,0,5688,9409,2358,0,41,1738079.8
54097,26,0,0,98,42242,2,9,2016,0,1,6986,8792,3414,0,96,5416865.6
95281,22,1,0,8,17132,8,10,1990,1,1,5252,4489,9501,0,36,9533000
69440,90,0,1,76,59457,7,9,2004,0,0,3678,1227,1849,0,54,6950509.4
44395,1,1,0,1,15234,8,5,2012,1,0,8789,9504,6987,1,89,4443692.2
48270,60,1,1,85,81900,6,10,2010,0,0,6828,3382,7383,0,57,4838349
30572,24,0,0,56,32061,3,9,2008,0,0,171,2208,1134,1,80,3058110.8
63719,35,0,1,25,12297,7,1,1992,0,0,2342,121,3176,1,59,6375632.2
45827,61,1,1,60,26520,9,7,2006,0,0,2199,5768,5946,1,49,4590725.6
70488,61,1,0,35,67659,3,7,2020,0,1,7391,5950,6067,0,90,7054483
79822,67,1,0,30,76857,3,5,2003,0,1,5413,615,662,1,10,7987847.3
27171,63,1,0,93,64977,9,7,1997,0,0,1981,546,4673,1,66,2724534.7
58330,58,1,1,2,26565,4,7,1992,0,0,473,781,9473,1,91,5837640.2
87826,10,1,0,45,95822,9,8,1997,1,0,5553,9640,8101,1,91,8790247.7
49389,13,0,0,10,64991,10,1,1993,1,1,8664,1479,4764,1,82,4940959.3
56931,60,1,0,91,8545,9,7,1994,0,0,3285,9889,4076,1,22,5704458.4
66503,73,1,1,13,15190,5,2,1990,1,1,6051,5240,1566,0,27,6655758
88112,77,0,0,68,6319,5,3,2021,1,1,9760,6910,6252,0,34,8813820.1
43587,83,0,0,26,7076,10,9,2005,1,0,8824,818,863,1,57,4360172.5
86152,44,0,0,48,74404,10,3,1992,0,0,8176,5399,1879,0,51,8619787.2
81573,98,1,0,57,30003,3,1,1992,1,0,808,9366,5463,0,91,8163076.2
72599,43,0,1,23,29526,9,3,2007,0,0,4841,6701,7287,1,43,7262443.7
43876,42,0,0,43,78995,2,7,1993,0,0,1242,9300,2285,1,31,4388329.3
10040,100,1,1,98,88378,10,3,1994,0,1,6306,9604,829,0,21,1010790.4
40177,38,0,0,12,47156,8,6,1991,1,0,5711,9268,8749,1,69,4019219.1
21703,86,1,1,90,82410,8,4,2019,0,1,843,8090,8652,0,71,2183649.9
